1552598148.045482,0
1552598148.156062,8
1552598148.266745,6
1552598148.377850,15
1552598148.488835,20
1552598148.600496,27
1552598148.711750,35
1552598148.822372,42
1552598148.933779,50
1552598149.045179,60
1552598149.157729,67
1552598149.269285,77
1552598149.379746,83
1552598149.490440,93
1552598149.601760,99
1552598149.713566,99
1552598149.825896,99
1552598149.935556,100
1552598150.046772,99
1552598150.158270,100
1552598150.268405,98
1552598150.378527,99
1552598150.489851,99
1552598150.599916,100
1552598150.711823,99
1552598150.822936,99
1552598150.934355,99
1552598151.045557,99
1552598151.156437,98
1552598151.267407,99
1552598151.380180,98
1552598151.490102,100
1552598151.602146,98
1552598151.712825,99
1552598151.823922,98
1552598151.936196,98
1552598152.051793,99
1552598152.164640,99
1552598152.275474,99
1552598152.385404,100
1552598152.495498,97
1552598152.605542,97
1552598152.715843,96
1552598152.828369,95
1552598152.939187,93
1552598153.050771,96
1552598153.164017,98
1552598153.278540,99
1552598153.389687,100
1552598153.506608,100
1552598153.617845,100
1552598153.728686,99
1552598153.839608,95
1552598153.950679,93
1552598154.062268,93
1552598154.173793,94
1552598154.283979,94
1552598154.396263,99
1552598154.507461,100
1552598154.619255,100
1552598154.730621,100
1552598154.841789,99
1552598154.952391,96
1552598155.062556,84
1552598155.174980,70
1552598155.285677,57
1552598155.396267,43
1552598155.507732,30
1552598155.618988,20
1552598155.730993,35
1552598155.841010,39
1552598155.952751,36
1552598156.062507,38
1552598156.173477,40
1552598156.284919,47
1552598156.395490,54
1552598156.505440,59
1552598156.616371,59
1552598156.727457,59
1552598156.838635,60
1552598156.951661,58
1552598157.062566,55
1552598157.173831,48
1552598157.285620,50
1552598157.397271,51
1552598157.508464,51
1552598157.620295,51
1552598157.730259,49
1552598157.841386,50
1552598157.951514,48
1552598158.063215,50
1552598158.174528,48
1552598158.285406,48
1552598158.397265,48
1552598158.507280,48
1552598158.618134,48
1552598158.728803,48
1552598158.840164,47
1552598158.952457,47
1552598159.063048,47
1552598159.173752,48
1552598159.284225,49
1552598159.408506,49
1552598159.520658,50
1552598159.633080,50
1552598159.745284,49
1552598159.858437,49
1552598159.972498,49
1552598160.087223,50
1552598160.200397,49
1552598160.312405,56
1552598160.425838,56
1552598160.537489,56
1552598160.648797,56
1552598160.759544,57
1552598160.874176,55
1552598160.989212,53
1552598161.102453,51
1552598161.214168,51
1552598161.326219,50
1552598161.440985,50
1552598161.552950,50
1552598161.664316,50
1552598161.775683,49
1552598161.887792,50
1552598161.999407,49
1552598162.110091,49
1552598162.223714,49
1552598162.336137,49
1552598162.449229,50
1552598162.560777,50
1552598162.673443,50
1552598162.785389,49
1552598162.897126,50
1552598163.010551,50
1552598163.124117,50
1552598163.237042,50
1552598163.347313,51
1552598163.457534,50
1552598163.567786,50
1552598163.681317,50
1552598163.793916,50
1552598163.904638,50
1552598164.015515,51
1552598164.126839,52
1552598164.238401,51
1552598164.349034,51
1552598164.460242,51
1552598164.573820,51
1552598164.682961,52
1552598164.794388,50
1552598164.904784,57
1552598165.015576,58
1552598165.128150,57
1552598165.245907,58
1552598165.358094,57
1552598165.470042,58
1552598165.580859,56
1552598165.694460,53
1552598165.803326,52
1552598165.913349,52
1552598166.023638,52
1552598166.134666,54
1552598166.246501,54
1552598166.356340,53
1552598166.471601,51
1552598166.584098,51
1552598166.694791,51
1552598166.806983,51
1552598166.919884,51
1552598167.031407,51
1552598167.146412,52
1552598167.258953,51
1552598167.371053,51
1552598167.483170,52
1552598167.593560,51
1552598167.704076,51
1552598167.817940,51
1552598167.929014,51
1552598168.040840,51
1552598168.151819,52
1552598168.263758,52
1552598168.375847,52
1552598168.487615,52
1552598168.597310,51
1552598168.709782,53
1552598168.822599,53
1552598168.933762,53
1552598169.045535,53
1552598169.157155,53
1552598169.267861,55
1552598169.380469,54
1552598169.492394,53
1552598169.603700,59
1552598169.713577,59
1552598169.824498,59
1552598169.935346,60
1552598170.046392,59
1552598170.160346,60
1552598170.291369,58
1552598170.402884,54
1552598170.515517,54
1552598170.626893,55
1552598170.738301,55
1552598170.849209,54
1552598170.961449,54
1552598171.071579,54
1552598171.182958,52
1552598171.294243,53
1552598171.407415,53
1552598171.516994,53
1552598171.626930,53
1552598171.736547,52
1552598171.846123,52
1552598171.955339,53
1552598172.065293,53
1552598172.175242,53
1552598172.283702,54
1552598172.393971,54
1552598172.503068,53
1552598172.614181,53
1552598172.725536,53
1552598172.835155,53
1552598172.946600,55
1552598173.055872,54
1552598173.167283,54
1552598173.276681,54
1552598173.387515,54
1552598173.498076,56
1552598173.608422,54
1552598173.717988,54
1552598173.829416,54
1552598173.939773,54
1552598174.050370,55
1552598174.160703,53
1552598174.271151,60
1552598174.381724,60
1552598174.491538,60
1552598174.601131,60
1552598174.709797,60
1552598174.818833,61
1552598174.927869,61
1552598175.039084,56
1552598175.149586,56
1552598175.261662,56
1552598175.371210,56
1552598175.482373,56
1552598175.594933,56
1552598175.706038,56
1552598175.815706,56
1552598175.925951,54
1552598176.036472,55
1552598176.146170,55
1552598176.255199,55
1552598176.365580,56
1552598176.474490,55
1552598176.585577,55
1552598176.695190,55
1552598176.806753,56
1552598176.919801,55
1552598177.029644,54
1552598177.139513,54
1552598177.250242,55
1552598177.359818,56
1552598177.469465,55
1552598177.579423,55
1552598177.689144,55
1552598177.799223,55
1552598177.909698,56
1552598178.019073,54
1552598178.129256,55
1552598178.239135,55
1552598178.349486,56
1552598178.459846,56
1552598178.570451,56
1552598178.681003,56
1552598178.790522,57
1552598178.902227,57
1552598179.012401,64
1552598179.122369,63
1552598179.233215,62
1552598179.343251,62
1552598179.451873,63
1552598179.562191,63
1552598179.671332,63
1552598179.780539,63
1552598179.890003,58
1552598180.000442,57
1552598180.110003,59
1552598180.219100,57
1552598180.328216,57
1552598180.439294,57
1552598180.550582,58
1552598180.660324,56
1552598180.771592,55
1552598180.882221,55
1552598180.993546,55
1552598181.103046,57
1552598181.211753,56
1552598181.321357,56
1552598181.438018,56
1552598181.553232,56
1552598181.668459,56
1552598181.780681,57
1552598181.892068,55
1552598182.004754,56
1552598182.118956,56
1552598182.229456,57
1552598182.344944,57
1552598182.459326,57
1552598182.573506,57
1552598182.686408,57
1552598182.797643,56
1552598182.907311,57
1552598183.023837,58
1552598183.141089,58
1552598183.258962,58
1552598183.370551,58
1552598183.488004,59
1552598183.598635,58
1552598183.713465,58
1552598183.826964,64
1552598183.938104,64
1552598184.051571,64
1552598184.163784,64
1552598184.274495,64
1552598184.387515,64
1552598184.498741,64
1552598184.609944,62
1552598184.720674,58
1552598184.830950,59
1552598184.941782,59
1552598185.054447,60
1552598185.167820,59
1552598185.279177,59
1552598185.391103,58
1552598185.501772,57
1552598185.613051,57
1552598185.724344,58
1552598185.834159,58
1552598185.945443,58
1552598186.055571,58
1552598186.165805,58
1552598186.277298,58
1552598186.387798,59
1552598186.499309,58
1552598186.610476,58
1552598186.722006,58
1552598186.832913,58
1552598186.944249,59
1552598187.055957,58
1552598187.166696,60
1552598187.277203,58
1552598187.389297,58
1552598187.499872,58
1552598187.609744,58
1552598187.720887,59
1552598187.832087,60
1552598187.943415,59
1552598188.053980,60
1552598188.164605,60
1552598188.275575,59
1552598188.386885,59
1552598188.497225,59
1552598188.608658,65
1552598188.720220,65
1552598188.831882,65
1552598188.943620,65
1552598189.054954,66
1552598189.165926,67
1552598189.276319,67
1552598189.387593,66
1552598189.496115,63
1552598189.607836,61
1552598189.722150,61
1552598189.832881,61
1552598189.945498,60
1552598190.056294,62
1552598190.167716,60
1552598190.278281,61
1552598190.389237,60
1552598190.500473,60
1552598190.611488,60
1552598190.722551,59
1552598190.834861,59
1552598190.945036,60
1552598191.056221,59
1552598191.167157,59
